score,avg_time,prev_time,prev_category,prev_length,category
12108,5.51,8.84,Easy,275,0
26676,6.28,1.55,Hard,339,0
45147,4.83,3.9,Hard,285,1
15926,1.96,0.77,Easy,156,1
28758,0.54,7.7,Hard,474,0
43574,6.63,6.13,Easy,304,1
22425,6.48,4.05,Hard,473,0
34597,2.34,4.33,Hard,377,1
17307,0.53,8.61,Hard,417,0
45800,6.35,9.52,Hard,270,0
25367,5.76,1.85,Hard,427,0
20786,1.82,9.02,Easy,167,1
44791,2.62,9.22,Hard,299,1
50235,1.55,2.29,Hard,377,1
8172,2.08,9.59,Hard,232,0
43209,1.46,6.28,Hard,415,0
1543,1.27,3.76,Easy,427,1
16746,1.66,7.9,Hard,153,0
39879,3.82,9.56,Hard,482,0
17669,6.97,1.85,Hard,401,0
45678,2.93,4.35,Hard,345,1
24887,3.85,4.09,Easy,481,1
13657,5.75,9.34,Easy,221,0
17957,4.91,2.08,Hard,473,0
7142,2.03,1.89,Hard,477,0
46518,3.57,3.22,Hard,400,1
13666,2.12,8.73,Hard,407,0
51021,1.16,5.04,Easy,319,1
2641,6.25,1.2,Easy,482,0
19526,1.59,1.34,Easy,214,1
30580,0.62,8.6,Hard,290,1
44455,1.69,3.94,Hard,190,1
937,5.69,7.39,Hard,457,0
15042,4.37,6.34,Easy,333,0
17058,1.11,1.59,Hard,241,1
24684,5.84,1.78,Easy,403,0
41696,2.38,8.89,Hard,470,0
37315,1.62,9.87,Easy,245,1
34958,5.53,6.88,Hard,419,0
49638,1.21,5.1,Hard,168,1
7741,5.83,9.98,Hard,399,0
12163,1.74,5.09,Easy,283,1
11186,1.61,8.56,Hard,326,0
41876,1.39,8.56,Hard,177,1
36035,3.43,5.47,Hard,311,1
46032,3.61,5.68,Easy,420,1
1605,2.65,8.79,Hard,473,0
3139,6.66,3.09,Hard,469,0
49354,5.29,1.97,Easy,169,1
34644,0.67,7.23,Hard,352,0
21562,5.63,2.14,Easy,395,0
10886,1.66,9.49,Easy,186,1
44426,1.12,2.28,Easy,497,1
33494,3.6,7.49,Hard,230,1
10258,4.78,2.18,Hard,307,0
23268,0.87,7.12,Easy,296,1
33814,4.79,3.97,Easy,289,1
47738,2.41,2.18,Hard,402,1
18614,6.08,8.79,Easy,394,0
28240,1.17,8.9,Hard,355,0
48160,3.94,3.4,Hard,195,1
19062,1.72,9.22,Easy,450,0
16195,2.88,5.19,Easy,169,1
48654,1.16,2.29,Hard,406,1
43510,1.69,6.44,Easy,286,1
10511,1.62,3,Easy,285,1
9793,1.31,7.96,Easy,373,0
27158,2.46,1.16,Hard,193,1
50368,3.86,7.02,Easy,428,1
5896,5.65,5.06,Easy,258,0
5457,3.25,0.66,Easy,320,1
22078,1.15,5.43,Hard,334,0
24111,0.51,9.81,Easy,437,0
13722,1.27,3.15,Easy,255,1
27397,1.34,9.83,Hard,474,0
42741,0.83,8.42,Easy,412,1
26582,1.09,4.43,Easy,219,1
9499,1.82,9.37,Easy,471,0
38864,1.15,4.77,Easy,308,1
6734,2.33,5.64,Easy,415,0
20759,3.63,1.34,Hard,407,0
28339,5.86,3.51,Easy,379,1
35158,6.42,7.73,Easy,445,0
5872,5.06,0.69,Easy,359,0
23116,4.06,5.77,Hard,221,0
8117,3.47,4.88,Easy,377,1
26490,2.3,2.63,Easy,312,1
14391,0.51,6.1,Easy,403,0
3570,1.59,7,Easy,197,1
5160,6.45,8.39,Hard,292,0
18727,1.32,6.83,Hard,294,0
8788,4.66,6.37,Easy,302,0
38953,3.21,3.04,Hard,412,1
22381,1.87,8.27,Easy,293,1
49095,1.87,1.22,Hard,247,1
7008,3.28,7.73,Easy,378,0
11185,1.56,7.04,Easy,337,0
20205,4.05,7.84,Easy,409,0
22041,5.04,1.45,Easy,255,1
37554,5.26,2.55,Hard,277,1
3344,6.85,8.29,Hard,253,0
27337,6.63,9.47,Hard,270,0
3756,6.99,3.16,Easy,268,1
12769,4.53,7.92,Easy,396,0
3868,5.67,0.62,Hard,438,0
22143,1.66,4.88,Easy,250,1
32165,6.18,9.68,Easy,481,0
39084,4.76,1.45,Easy,307,1
23928,5.91,7.66,Easy,153,0
27359,5.42,5.05,Hard,194,0
23161,6.22,8.96,Easy,389,0
34929,6.09,1.46,Easy,217,1
49748,4.06,6.69,Hard,281,0
9999,6.23,9.82,Hard,262,0
46920,4.98,5.11,Hard,412,0
7998,4.57,7.81,Hard,361,0
41572,5.87,2.18,Hard,191,1
45864,2.53,2.34,Easy,270,1
9599,4,3.22,Easy,438,1
40064,2.1,0.75,Hard,206,1
44017,5.09,6.05,Easy,473,0
32131,4.16,7.21,Hard,350,0
2392,6.43,1.04,Easy,433,0
48353,0.72,9.63,Easy,331,1
43439,1.71,2,Hard,236,1
18639,0.5,1.54,Easy,256,1
4764,0.67,7.93,Easy,209,1
8507,5.04,1.48,Easy,324,1
23592,6.68,4.44,Easy,339,0
11234,2.81,4.52,Easy,450,1
14736,2.52,5.43,Hard,264,0
34363,5.51,5.42,Hard,441,0
31879,5.4,1.46,Easy,267,1
25639,5.12,9.14,Easy,355,0
48410,3.82,6.97,Hard,152,1
46844,0.72,1.6,Easy,433,1
32111,4.35,6.03,Hard,469,0
19548,6.39,4.5,Hard,317,0
14047,5.95,3.75,Easy,356,0
24736,4.5,5.99,Hard,424,0
18141,6.09,3.09,Easy,384,0
564,2.6,0.59,Easy,446,1
18775,2.96,8.23,Easy,197,1
3228,3.25,6.59,Easy,369,0
44239,5.52,3.64,Easy,363,1
25466,6.01,6.35,Hard,398,0
5310,5.16,9.2,Hard,267,0
16106,1.74,3.14,Hard,350,0
39239,1.3,5.11,Easy,408,1
18133,4.25,6.63,Easy,249,0
47174,0.74,1.05,Hard,261,1
21772,6.1,4.36,Easy,245,1
42465,0.84,6.54,Easy,293,1
28237,6.48,8.1,Easy,379,0
15531,3.66,4.85,Hard,348,0
21004,5.81,1.54,Hard,324,0
29413,6.06,7.21,Hard,209,0
25212,1.17,6.37,Hard,291,1
38889,0.99,4.55,Hard,444,1
15640,2.19,1.38,Easy,176,1
22337,0.68,9.68,Easy,438,0
3683,2.31,7.61,Easy,273,1
46080,2.07,9.93,Hard,300,1
22549,3.31,7.15,Hard,336,0
10437,3.14,2.32,Easy,428,1
39864,1.32,4.82,Hard,224,1
25113,3.69,4.8,Hard,459,1
33616,3.21,5.49,Hard,495,0
45367,3.75,2.91,Hard,158,1
10387,5.81,1.04,Easy,284,1
39220,1.05,6.75,Hard,443,0
24448,6.16,5.41,Easy,407,0
11462,4.94,0.5,Hard,383,0
13244,1.92,4.19,Hard,398,0
37269,5.08,2.97,Hard,285,1
24350,4.48,3.95,Easy,313,1
36278,4.38,4.37,Hard,403,0
26235,5.83,0.78,Easy,166,1
23184,5.78,9.25,Easy,447,0
49764,6.28,2.39,Hard,157,1
37472,1.95,1.06,Easy,340,1
21472,1.3,4.54,Easy,327,1
12814,3.07,7.17,Easy,197,1
28900,6.99,6.53,Hard,451,0
16208,5.89,7.78,Hard,461,0
12267,4.44,5.27,Hard,288,0
13560,2.01,6.91,Easy,287,1
459,3.03,4,Hard,392,0
1163,1.09,2.45,Hard,341,0
4642,1.2,2.47,Easy,438,1
22096,5.26,6.77,Easy,150,0
42743,0.84,9.61,Easy,435,1
5250,4.84,9.17,Easy,433,0
6684,2.43,7.44,Easy,476,0
50143,4.48,7.39,Easy,427,0
31152,5.82,7.52,Easy,410,0
25021,2.76,6.57,Hard,478,0
9964,1.25,1.33,Easy,430,1
11354,1.51,2.13,Hard,370,0
12047,6.8,0.62,Easy,296,1
43132,1,6.4,Hard,482,0
14035,1.89,1.04,Hard,168,1
1915,1.06,2.45,Hard,352,0
7760,2.65,9.54,Hard,455,0
3247,3.83,9.67,Hard,464,0
32938,3.55,9.94,Hard,357,0
869,5.73,7.2,Hard,350,0
33950,3.43,2.2,Hard,359,1
10438,2.33,0.6,Easy,486,1
20873,4.98,5.94,Easy,229,0
3374,6.88,4.16,Easy,257,1
6136,1.26,6.42,Easy,335,0
4737,0.54,3.33,Hard,299,1
22929,3.72,2.93,Hard,171,1
32767,2.25,8.61,Easy,341,1
8699,6.38,2.51,Easy,265,1
46967,1.35,2.67,Easy,185,1
7624,2.49,0.9,Hard,457,0
37555,6.01,9.6,Hard,493,0
31073,5.84,4.96,Easy,403,1
42895,6.42,7.36,Hard,344,0
40156,2.72,7.02,Easy,188,1
2743,2.6,9.13,Hard,356,0
8741,4.42,9.06,Hard,379,0
2916,3.86,4.78,Easy,487,1
49649,4.81,3.82,Hard,443,0
30295,4.29,3.8,Easy,341,1
11438,1.02,2.95,Easy,317,1
47639,4.7,4.27,Easy,351,1
42940,4.53,6.17,Easy,427,0
33157,4.58,9.33,Hard,430,0
23180,2.06,5.41,Hard,189,0
28421,1.97,7.15,Easy,386,1
16550,4.99,4.84,Hard,369,0
30030,6.85,3.68,Hard,248,1
8483,0.92,7,Easy,277,1
40120,1.81,8.76,Easy,178,1
42915,5.85,2.53,Easy,477,1
47558,2.15,8.26,Easy,399,1
19585,5.99,3.84,Easy,230,1
48687,0.66,7.8,Hard,353,0
41220,6.84,5.67,Easy,264,1
45439,6.09,9.71,Hard,226,0
12322,4.26,8.03,Easy,267,0
45567,3.16,6.72,Easy,391,1
36314,6.95,6.55,Easy,378,0
23013,4.74,8.49,Hard,176,0
4217,2,5.37,Hard,239,0
30337,1.34,9.36,Easy,194,1
9477,2.57,6.83,Hard,207,0
6250,4.58,9.2,Hard,161,0
51086,2.85,2.71,Hard,202,1
2234,1.59,3.79,Hard,404,0
25437,3.13,1.12,Easy,241,1
27831,2.7,4.73,Hard,222,1
38935,0.56,7.92,Hard,268,1
11084,6.9,1.9,Hard,394,0
27291,4.26,4.03,Easy,231,1
50533,5.26,2.26,Hard,201,1
47654,1.97,3.21,Hard,283,1
48520,2.37,7.42,Easy,307,1
27925,5.93,4.96,Hard,410,0
12980,3.18,7.24,Easy,349,0
4327,0.55,9.26,Hard,446,0
13558,6.6,0.77,Easy,365,0
50948,3.98,5.3,Hard,312,1
4338,2.05,7.89,Easy,329,0
35403,3.94,3.86,Hard,200,1
24128,4.93,3.15,Hard,383,0
10737,4.83,5.11,Easy,434,0
33973,3.81,3.89,Easy,181,1
49557,1.12,6.41,Easy,249,1
5414,2.49,4.36,Hard,248,1
24103,4.81,3.97,Easy,307,1
39642,4.73,8.03,Hard,493,0
11296,3.03,1.64,Easy,301,1
39791,5.45,2.84,Easy,359,1
13249,4.33,5.05,Hard,442,0
30949,2.99,6.59,Hard,361,0
3084,3.49,9.94,Easy,406,0
36687,3.96,0.92,Hard,407,1
3406,5.33,8.51,Hard,470,0
39518,3.25,1.1,Easy,152,1
41625,6.38,5.36,Hard,497,0
16192,3.12,8.64,Easy,186,1
44038,4.56,9.12,Hard,475,0
30253,6.73,9.69,Easy,233,1
2956,3.51,4.14,Hard,183,1
44726,6.92,9.53,Easy,457,0
11206,1.85,0.67,Hard,498,0
6327,0.97,9.74,Easy,186,1
2747,6.07,7.8,Easy,476,0
22899,0.62,0.56,Easy,341,1
15041,3.71,4.85,Hard,289,1
8254,4.73,1.04,Hard,359,0
422,6.39,4.06,Hard,208,0
50018,0.6,5.05,Hard,431,0
24181,1.1,9.63,Easy,324,1
48849,6.77,5.09,Hard,338,0
1846,5.84,7.15,Easy,152,0
25180,1.36,2.13,Hard,173,1
25159,6.61,1.58,Hard,153,1
28316,3.91,5.6,Hard,387,0
4217,1.29,7.94,Easy,169,1
34276,6.31,1.76,Hard,275,1
33380,3.71,0.81,Hard,266,1
30381,6.44,0.91,Hard,290,1
2766,3.96,6.49,Easy,315,1
40050,0.91,1.01,Hard,364,1
49944,4.3,6.43,Easy,333,0
48459,5.45,8.73,Easy,420,0
32914,6.21,1.27,Easy,212,1
45646,4.66,6.04,Hard,353,0
19783,2.85,9.15,Hard,359,0
7867,4.36,9.39,Easy,488,0
40214,0.69,9.9,Easy,311,1
14036,4.35,9.66,Easy,353,0
40713,1.99,4.11,Easy,341,1
27570,4.87,6.63,Hard,450,0
4405,1.92,6.55,Hard,353,0
29417,1.61,0.77,Hard,188,1
47862,5.88,1.91,Easy,243,1
39004,4.72,9.43,Easy,188,1
32359,1.73,6.36,Easy,459,1
3307,5.17,8.91,Hard,322,0
21822,3.09,8.38,Easy,188,1
29061,6.52,9.97,Easy,313,1
20890,3.38,2.67,Hard,408,0
14575,5.13,6.47,Easy,481,0
46815,3.25,3.56,Hard,454,1
44636,2.45,8.46,Hard,470,0
36487,6.82,6.73,Easy,415,0
37488,6.53,1.68,Hard,150,1
13003,2.2,5.92,Easy,176,1
26557,3.08,3.66,Hard,308,1
630,3.07,8.77,Hard,342,0
28468,5,1.18,Easy,170,1
16478,5.05,3.25,Hard,327,0
14608,5.71,9.49,Easy,233,0
49489,4.25,7.7,Hard,430,0
6627,6.05,4.08,Easy,416,0
4336,5.9,2.76,Hard,295,0
33808,1.76,9.18,Hard,465,0
41007,1.88,7.07,Hard,280,1
33656,6.63,3.99,Hard,348,0
21368,2.74,8.17,Hard,280,0
7388,5.62,8.56,Easy,330,0
997,6.51,6.43,Easy,217,0
16282,3.42,5,Easy,346,1
16594,4.83,4.61,Easy,208,1
14930,6.86,9.06,Hard,334,0
1946,5,6.72,Hard,469,0
9863,6.35,8.87,Easy,434,0
12434,6.53,5.75,Easy,202,0
26328,1.42,5.44,Hard,194,1
29657,4.64,7.34,Hard,319,0
19159,3.84,3.35,Hard,223,1
39110,0.54,1.77,Easy,203,1
25872,6.5,6.8,Hard,338,0
43089,4.29,4.89,Easy,196,1
18571,1.55,4.12,Hard,374,0
29275,2.91,1.24,Hard,384,1
36011,5.67,2.23,Hard,266,1
13827,0.92,5.79,Hard,188,0
31955,2.27,3.23,Easy,480,1
1408,6.67,2.28,Hard,288,0
25815,0.5,9.29,Easy,187,1
23459,1.61,0.78,Hard,168,1
21677,6.63,8.47,Hard,166,0
12073,3.78,8.48,Hard,178,0
8887,4.04,3.81,Easy,340,0
49104,1.15,9.85,Easy,421,1
40629,4.75,1.55,Easy,458,1
7080,3.82,2.2,Easy,401,1
6256,6.36,1.11,Hard,310,0
48435,2.24,5.07,Hard,208,1
25636,6.99,4.62,Easy,156,1
16782,4.14,8.87,Hard,153,0
18253,3.79,1.78,Easy,279,1
20442,3.02,3.84,Easy,403,1
41844,1.61,1.94,Easy,497,1
41502,5.07,2.28,Easy,222,1
41061,1.41,1.71,Easy,417,1
3696,1.55,1.55,Easy,390,1
5454,1.89,6.84,Easy,354,0
37204,4.74,1.63,Hard,356,0
47475,3.06,3.76,Hard,500,1
35034,6.54,7.55,Easy,153,1
14483,3.59,3.52,Hard,216,1
24251,6.86,3.54,Easy,458,0
13780,0.58,5.04,Easy,251,1
50620,4.38,4.69,Hard,339,0
10260,4.84,5.33,Hard,428,0
30875,3.5,1.6,Easy,480,1
50595,1.09,2.16,Hard,493,1
9408,2.76,0.68,Hard,253,1
17550,2.62,1.43,Hard,349,0
30545,2.77,2.93,Easy,250,1
4767,1.38,5.08,Hard,374,0
5010,6.02,4.5,Hard,170,0
47467,6.69,5.26,Hard,269,0
4281,6.38,9.74,Hard,235,0
32818,6.72,5.24,Easy,218,1
22568,6.92,8.84,Easy,314,0
29243,6.32,6.97,Easy,345,0
24659,4.26,8.14,Easy,414,0
38234,2.99,8.31,Easy,263,1
28314,5.2,7.78,Hard,187,0
2189,6.96,7.82,Easy,328,0
45033,5.02,8.22,Easy,172,1
6119,1.91,8.15,Easy,287,1
27604,4.26,2.82,Hard,242,1
33375,5.15,5.75,Easy,250,1
49900,2.93,3.31,Easy,158,1
19717,4.3,5.49,Easy,492,0
51035,0.68,9.72,Easy,397,1
17618,5.43,8.93,Hard,415,0
621,0.68,3.97,Easy,322,1
22013,2.81,6.66,Easy,235,1
48320,6.74,3.53,Easy,328,1
2836,2.56,1.55,Easy,389,1
18289,3.16,8.93,Hard,432,0
20935,5.72,8.19,Hard,442,0
6072,4.75,9.55,Easy,209,0
22625,5.26,5.88,Easy,457,0
26925,1.77,4.62,Easy,459,1
20442,3.77,9.57,Easy,188,1
19784,2.97,5.39,Hard,276,0
50895,6.58,7.42,Easy,221,1
31338,2.8,4.22,Hard,392,1
39289,0.98,7.15,Easy,404,1
41738,5.98,5.76,Hard,325,0
16428,1.38,9.79,Easy,398,0
27732,2.62,0.83,Hard,364,1
39126,5.54,7.61,Hard,305,0
16136,1.44,3.39,Easy,297,1
15440,3.73,4.85,Easy,327,1
18810,6.65,2.98,Hard,232,0
17371,6.2,4.62,Hard,446,0
44550,5.99,9.22,Easy,188,1
42252,1.66,4.77,Easy,477,1
15058,1.35,1.75,Easy,461,1
31482,2.17,6.18,Hard,323,1
30843,3.96,6.42,Easy,181,1
48431,5.69,7.02,Easy,361,0
50845,6.84,0.57,Easy,453,1
40840,6.71,0.98,Easy,382,1
20611,5.48,1.25,Easy,306,1
6267,4.45,9.04,Hard,455,0
40769,3.99,2.14,Easy,401,1
47509,3.57,8.77,Easy,334,1
41163,6.99,8.82,Easy,474,0
23842,2.25,1.62,Hard,185,1
38122,1.05,9.56,Hard,376,0
26237,2.29,4.72,Hard,275,1
42637,6.28,5.35,Hard,257,0
34810,3.77,2.51,Hard,350,1
27787,3.07,2.76,Easy,475,1
36587,3.14,6.71,Hard,371,0
16908,1.82,6.12,Hard,326,0
8728,3.81,3.92,Hard,417,0
25410,1.05,4.67,Hard,451,1
27967,6.01,2.64,Easy,454,1
29991,4.47,8.81,Easy,456,0
30295,4.12,8.11,Easy,382,0
33955,5.99,0.97,Hard,174,1
42593,5.78,8.56,Easy,448,0
39033,4.43,9.94,Hard,475,0
41042,1.63,0.81,Easy,219,1
47446,5.45,1.07,Easy,395,1
29647,4.56,5.49,Hard,413,0
8983,5.68,0.72,Easy,190,1
43707,2.24,2,Hard,493,1
3531,2.34,9.94,Easy,346,0
11157,1.94,4.38,Hard,374,0
7726,5.51,6.44,Hard,174,0
18718,6.93,2.13,Hard,327,0
49609,4.37,9.55,Easy,292,1
23886,4.01,9.14,Hard,230,0
49746,6.89,4.07,Easy,423,1
31396,6.12,3.72,Easy,269,1
29960,1.66,3.97,Easy,359,1
23953,6.46,3.94,Easy,172,1
41140,2.86,6.88,Easy,386,1
18665,5.76,2.59,Hard,191,0
38172,1.52,6.13,Easy,403,1
41668,5.2,6.88,Easy,309,1
23115,5.12,4.16,Easy,322,1
10253,3.76,5.58,Hard,295,0
37161,1.19,2.69,Hard,394,1
6144,2.39,1.42,Hard,452,0
6622,2.64,4.06,Easy,415,1
22130,2.62,1.87,Hard,415,0
3083,3.92,5.97,Easy,327,0
16682,3.09,9.81,Hard,379,0
2725,1.9,3.2,Hard,177,1
43908,6.47,8.54,Hard,328,0
3797,6.45,1.44,Hard,414,0
17852,5.41,3.14,Hard,174,0
40130,2.42,1.56,Easy,278,1
29235,1.66,1.56,Hard,468,1
19516,1.76,5.25,Hard,242,0
23703,4.93,8.85,Hard,444,0
39821,6.17,7.13,Easy,360,0
26316,0.67,2.97,Hard,324,1
21500,1.43,4.03,Hard,387,0
35063,4.3,0.92,Hard,383,0
29616,4.43,8.93,Easy,231,1
3660,3.69,4.35,Easy,365,1
16557,3.83,8.46,Easy,348,0
10397,6.85,1.25,Easy,189,1
4926,1.75,4.19,Hard,390,0
46356,6.96,5.82,Easy,466,0
22357,0.76,1.82,Hard,212,1
43453,4.13,6.21,Hard,294,0
21483,2.43,5.55,Easy,468,0
10300,0.66,9.46,Easy,181,1
41211,3.6,9.24,Hard,487,0
33056,2.5,6.45,Easy,472,1
6514,5.26,3.4,Easy,270,1
34748,1.22,6.99,Hard,331,0
40597,4.32,2.45,Easy,266,1
15833,4.88,1.17,Hard,232,0
13264,0.91,6.23,Hard,446,0
48237,0.58,3.75,Easy,464,1
1371,6.91,9.11,Hard,280,0
39411,6.04,8.84,Easy,170,1
10186,5.99,5.57,Hard,172,0
16365,5.39,2.84,Hard,328,0
29888,6.79,8.93,Easy,208,1
48523,1.55,2.37,Hard,499,1
43825,1.07,8.62,Easy,226,1
8012,2.18,8.56,Hard,161,0
3346,1.16,6.62,Easy,203,1
6697,5.15,7.37,Easy,437,0
33216,0.6,4.66,Easy,189,1
18204,0.65,8.67,Hard,443,0
47465,6.61,6.43,Easy,421,0
5385,3.99,3.83,Easy,239,1
48195,6.59,9.38,Easy,301,1
35979,4.79,2.6,Easy,446,1
47586,1.15,3.58,Easy,234,1
35115,6.96,4.64,Hard,351,0
26135,1.67,9.36,Hard,270,1
26206,6.58,6.44,Hard,426,0
6477,1.28,6.95,Easy,330,0
34606,3.84,1.25,Easy,265,1
19854,6.6,2.95,Easy,154,1
14759,5.67,7.05,Easy,475,0
44699,1.23,8.06,Easy,418,1
26795,5.67,1.97,Easy,239,1
2799,5.48,9.89,Hard,189,0
8820,6.12,2.85,Hard,323,0
46125,1.6,2.38,Hard,257,1
14528,6.07,1.53,Easy,200,1
30216,4.58,4.9,Easy,386,1
81,5.6,9.42,Easy,412,0
1844,4.07,5.83,Easy,364,0
15624,6.12,0.77,Easy,167,1
28681,1.14,3.22,Easy,453,1
17904,1.74,3.85,Hard,224,1
27211,6.46,6.76,Hard,192,0
44715,0.6,2.4,Hard,408,1
39406,5.95,3.49,Easy,230,1
815,2.64,0.59,Easy,283,1
15511,1.4,3.23,Easy,409,1
15508,6.38,1.13,Hard,372,0
40742,2.88,9.66,Hard,265,1
29624,6.53,2.51,Hard,228,1
31126,5.15,5.57,Hard,419,0
35431,6.8,8.3,Easy,361,0
7929,1.77,8.29,Easy,334,0
29881,2.7,2.61,Hard,199,1
21210,3.51,7.47,Easy,161,1
8961,4.06,7.14,Hard,460,0
50573,3.88,2.93,Easy,414,1
